x,y,wall_n,wall_e,wall_s,wall_w,empty,current,start,target
44,27,False,False,False,False,True,False,False,False
45,27,False,False,False,False,True,False,False,False
46,27,False,False,False,False,True,False,False,False
47,27,False,False,False,False,True,False,False,False
48,27,False,False,False,False,True,False,False,False
49,27,False,False,False,False,True,False,False,False
0,28,False,False,True,True,False,False,False,False
1,28,False,True,False,False,False,False,False,False
2,28,True,False,True,True,False,False,False,False
3,28,True,False,True,False,False,False,False,False
4,28,True,True,False,False,False,False,False,False
5,28,False,True,False,True,False,False,False,False
6,28,False,False,False,False,True,False,False,False
7,28,False,False,True,True,False,False,False,False
8,28,True,False,True,False,False,False,False,False
9,28,True,True,False,False,False,False,False,False
10,28,False,False,False,False,True,False,False,False
11,28,False,False,False,False,True,False,False,False
12,28,False,False,False,False,True,False,False,False
13,28,False,False,True,True,False,False,False,False
14,28,True,True,False,False,False,False,False,False
15,28,False,False,False,False,True,False,False,False
16,28,False,False,False,False,True,False,False,False
17,28,False,True,False,True,False,False,False,False
18,28,False,False,True,True,False,False,False,False
19,28,True,False,True,False,False,False,False,False
20,28,False,True,True,False,False,False,False,False
21,28,False,False,True,True,False,False,False,False
22,28,False,True,True,False,False,False,False,False
23,28,True,False,False,True,False,False,False,False
24,28,True,False,True,False,False,False,False,False
25,28,True,False,True,False,False,False,False,False
26,28,True,False,True,False,False,False,False,False
27,28,True,False,True,False,False,False,False,False
28,28,False,True,True,False,False,False,False,False
29,28,False,False,False,False,True,False,False,False
30,28,False,False,False,False,True,False,False,False
31,28,False,False,False,False,True,False,False,False
32,28,False,False,False,False,True,False,False,False
33,28,False,False,False,False,True,False,False,False
34,28,False,False,False,False,True,False,False,False
35,28,False,False,False,False,True,False,False,False
36,28,False,False,False,False,True,False,False,False
37,28,False,False,False,False,True,False,False,False
38,28,False,False,False,False,True,False,False,False
39,28,False,False,False,False,True,False,False,False
40,28,False,False,False,False,True,False,False,False
41,28,False,False,False,False,True,False,False,False
42,28,False,False,False,False,True,False,False,False
43,28,False,False,False,False,True,False,False,False
44,28,False,False,False,False,True,False,False,False
45,28,False,False,False,False,True,False,False,False
46,28,False,False,False,False,True,False,False,False
47,28,False,False,False,False,True,False,False,False
48,28,False,False,False,False,True,False,False,False
49,28,False,False,False,False,True,False,False,False
0,29,True,False,False,True,False,False,False,False
1,29,False,True,True,False,False,False,False,False
2,29,True,False,False,True,False,False,False,False
3,29,True,True,False,False,False,False,False,False
4,29,False,False,True,True,False,False,False,False
5,29,False,True,True,False,False,False,False,False
6,29,False,False,False,False,True,False,False,False
7,29,False,False,False,False,True,False,False,False
8,29,False,False,False,False,True,False,False,False
9,29,False,True,False,True,False,False,False,False
10,29,True,False,False,True,False,False,False,False
11,29,True,False,True,False,False,False,False,False
12,29,True,False,True,False,False,False,False,False
13,29,True,True,False,False,False,False,False,False
14,29,False,False,True,True,False,False,False,False
15,29,True,True,False,False,False,False,False,False
16,29,False,False,False,False,True,False,False,False
17,29,False,True,False,True,False,False,False,False
18,29,True,False,False,True,False,False,False,False
19,29,True,True,False,False,False,False,False,False
20,29,True,False,False,True,False,False,False,False
21,29,True,False,True,False,False,False,False,False
22,29,True,False,True,False,False,False,False,False
23,29,False,True,True,False,False,False,False,False
24,29,False,False,False,False,True,False,False,False
25,29,False,False,False,False,True,False,False,False
26,29,False,False,False,False,True,False,False,False
27,29,False,False,False,False,True,False,False,False
28,29,False,False,False,False,True,False,False,False
29,29,False,False,False,False,True,False,False,False
30,29,False,False,False,False,True,False,False,False
31,29,False,False,False,False,True,False,False,False
32,29,False,False,False,False,True,False,False,False
33,29,False,False,False,False,True,False,False,False
34,29,False,False,False,False,True,False,False,False
35,29,False,False,False,False,True,False,False,False
36,29,False,False,False,False,True,False,False,False
37,29,False,False,False,False,True,False,False,False
38,29,False,False,False,False,True,False,False,False
39,29,False,False,False,False,True,False,False,False
40,29,False,False,False,False,True,False,False,False
41,29,False,False,False,False,True,False,False,False
42,29,False,False,False,False,True,False,False,False
43,29,False,False,False,False,True,False,False,False
44,29,False,False,False,False,True,False,False,False
45,29,False,False,False,False,True,False,False,False
46,29,False,False,False,False,True,False,False,False
47,29,False,False,False,False,True,False,False,False
48,29,False,False,False,False,True,False,False,False
49,29,False,False,False,False,True,False,False,False
0,30,False,True,False,True,False,False,False,False
1,30,True,False,False,True,False,False,False,False
2,30,False,True,True,False,False,False,False,False
3,30,False,False,True,True,False,False,False,False
4,30,True,True,False,False,False,False,False,False
5,30,True,False,False,True,False,False,False,False
6,30,True,True,False,False,False,False,False,False
7,30,True,False,False,True,False,False,False,False
8,30,True,False,True,False,False,False,False,False
9,30,False,True,True,False,False,False,False,False
10,30,False,False,True,True,False,False,False,False
11,30,True,True,False,False,False,False,False,False
12,30,True,True,False,True,False,False,False,False
13,30,False,False,False,True,False,False,False,False
14,30,True,False,True,False,False,False,False,False
15,30,False,True,True,False,False,False,False,False
16,30,False,False,False,False,True,False,False,False
17,30,False,False,True,True,False,False,False,False
18,30,False,True,True,False,False,False,False,False
19,30,False,False,True,True,False,False,False,False
20,30,False,True,True,False,False,False,False,False
21,30,False,False,False,False,True,False,False,False
22,30,False,False,False,False,True,False,False,False
23,30,False,False,False,False,True,False,False,False
24,30,False,False,False,False,True,False,False,False
25,30,False,False,False,False,True,False,False,False
26,30,False,False,False,False,True,False,False,False
27,30,False,False,False,False,True,False,False,False
28,30,False,False,False,False,True,False,False,False
29,30,False,False,False,False,True,False,False,False
30,30,False,False,False,False,True,False,False,False
31,30,False,False,False,False,True,False,False,False
32,30,False,False,False,False,True,False,False,False
33,30,False,False,False,False,True,False,False,False
34,30,False,False,False,False,True,False,False,False
35,30,False,False,False,False,True,False,False,False
36,30,False,False,False,False,True,False,False,False
37,30,False,False,False,False,True,False,False,False
38,30,False,False,False,False,True,False,False,False
39,30,False,False,False,False,True,False,False,False
40,30,False,False,False,False,True,False,False,False
41,30,False,False,False,False,True,False,False,False
42,30,False,False,False,False,True,False,False,False
43,30,False,False,False,False,True,False,False,False
44,30,False,False,False,False,True,False,False,False
45,30,False,False,False,False,True,False,False,False
46,30,False,False,False,False,True,False,False,False
47,30,False,False,False,False,True,False,False,False
48,30,False,False,False,False,True,False,False,False
49,30,False,False,False,False,True,False,False,False
0,31,False,True,False,True,False,False,False,False
1,31,False,False,True,True,False,False,False,False
2,31,True,False,False,False,False,False,False,False
3,31,True,True,False,False,False,False,False,False
4,31,False,False,True,True,False,False,False,False
5,31,False,True,True,False,False,False,False,False
6,31,False,True,False,True,False,False,False,False
7,31,False,True,False,True,False,False,False,False
8,31,False,False,False,False,True,False,False,False
9,31,False,False,False,False,True,False,False,False
10,31,False,False,False,False,True,False,False,False
11,31,False,False,True,True,False,False,False,False
12,31,False,True,True,False,False,False,False,False
13,31,False,True,False,True,False,False,False,False
14,31,False,False,False,False,True,False,False,False
15,31,False,False,False,False,True,False,False,False
16,31,False,False,False,False,True,False,False,False
17,31,False,False,False,False,True,False,False,False
18,31,False,False,False,False,True,False,False,False
19,31,False,False,False,False,True,False,False,False
20,31,False,False,False,False,True,False,False,False
21,31,False,False,False,False,True,False,False,False
22,31,False,False,False,False,True,False,False,False
23,31,False,False,False,False,True,False,False,False
24,31,False,False,False,False,True,False,False,False
25,31,False,False,False,False,True,False,False,False
26,31,False,False,False,False,True,False,False,False
27,31,False,False,False,False,True,False,False,False
28,31,False,False,False,False,True,False,False,False
29,31,False,False,False,False,True,False,False,False
30,31,False,False,False,False,True,False,False,False
31,31,False,False,False,False,True,False,False,False
32,31,False,False,False,False,True,False,False,False
33,31,False,False,False,False,True,False,False,False
34,31,False,False,False,False,True,False,False,False
35,31,False,False,False,False,True,False,False,False
36,31,False,False,False,False,True,False,False,False
37,31,False,False,False,False,True,False,False,False
38,31,False,False,False,False,True,False,False,False
39,31,False,False,False,False,True,False,False,False
40,31,False,False,False,False,True,False,False,False
41,31,False,False,False,False,True,False,False,False
42,31,False,False,False,False,True,False,False,False
43,31,False,False,False,False,True,False,False,False
44,31,False,False,False,False,True,False,False,False
45,31,False,False,False,False,True,False,False,False
46,31,False,False,False,False,True,False,False,False
47,31,False,False,False,False,True,False,False,False
48,31,False,False,False,False,True,False,False,False
49,31,False,False,False,False,True,False,False,False
0,32,False,False,True,True,False,False,False,False
1,32,True,False,True,False,False,False,False,False
2,32,False,True,True,False,False,False,False,False
3,32,False,True,False,True,False,False,False,False
4,32,True,False,False,True,False,False,False,False
5,32,True,True,False,False,False,False,False,False
6,32,False,False,True,True,False,False,False,False
7,32,False,True,True,False,False,False,False,False
8,32,False,False,False,False,True,False,False,False
9,32,False,False,False,False,True,False,False,False
10,32,False,False,False,False,True,False,False,False
11,32,True,False,False,True,False,False,False,False
12,32,True,True,False,False,False,False,False,False
13,32,False,True,False,True,False,False,False,False
14,32,False,False,False,False,True,False,False,False
15,32,False,False,False,False,True,False,False,False
16,32,False,False,False,False,True,False,False,False
17,32,False,False,False,False,True,False,False,False
18,32,False,False,False,False,True,False,False,False
19,32,False,False,False,False,True,False,False,False
20,32,False,False,False,False,True,False,False,False
21,32,False,False,False,False,True,False,False,False
22,32,False,False,False,False,True,False,False,False
23,32,False,False,False,False,True,False,False,False
24,32,False,False,False,False,True,False,False,False
25,32,False,False,False,False,True,False,False,False
26,32,False,False,False,False,True,False,False,False
27,32,False,False,False,False,True,False,False,False
28,32,False,False,False,False,True,False,False,False
29,32,False,False,False,False,True,False,False,False
30,32,False,False,False,False,True,False,False,False
31,32,False,False,False,False,True,False,False,False
32,32,False,False,False,False,True,False,False,False
33,32,False,False,False,False,True,False,False,False
34,32,False,False,False,False,True,False,False,False
35,32,False,False,False,False,True,False,False,False
36,32,False,False,False,False,True,False,False,False
37,32,False,False,False,False,True,False,False,False
38,32,False,False,False,False,True,False,False,False
39,32,False,False,False,False,True,False,False,False
40,32,False,False,False,False,True,False,False,False
41,32,False,False,False,False,True,False,False,False
42,32,False,False,False,False,True,False,False,False
43,32,False,False,False,False,True,False,False,False
44,32,False,False,False,False,True,False,False,False
45,32,False,False,False,False,True,False,False,False
46,32,False,False,False,False,True,False,False,False
47,32,False,False,False,False,True,False,False,False
48,32,False,False,False,False,True,False,False,False
49,32,False,False,False,False,True,False,False,False
0,33,True,False,False,True,False,False,False,False
1,33,True,False,True,False,False,False,False,False
2,33,True,True,False,False,False,False,False,False
3,33,False,True,False,True,False,False,False,False
4,33,False,True,True,True,False,False,False,False
5,33,False,False,True,True,False,False,False,False
6,33,True,False,False,False,False,False,False,False
7,33,True,True,False,False,False,False,False,False
8,33,False,False,False,False,True,False,False,False
9,33,False,False,False,False,True,False,False,False
10,33,False,False,False,False,True,False,False,False
11,33,False,True,False,True,False,False,False,False
12,33,False,False,True,True,False,False,False,False
13,33,False,True,True,False,False,False,False,False
14,33,False,False,False,False,True,False,False,False
15,33,False,False,False,False,True,False,False,False
16,33,False,False,False,False,True,False,False,False
17,33,False,False,False,False,True,False,False,False
18,33,False,False,False,False,True,False,False,False
19,33,False,False,False,False,True,False,False,False
20,33,False,False,False,False,True,False,False,False
21,33,False,False,False,False,True,False,False,False
22,33,False,False,False,False,True,False,False,False
23,33,False,False,False,False,True,False,False,False
24,33,False,False,False,False,True,False,False,False
25,33,False,False,False,False,True,False,False,False
26,33,False,False,False,False,True,False,False,False
27,33,False,False,False,False,True,False,False,False
28,33,False,False,False,False,True,False,False,False
29,33,False,False,False,False,True,False,False,False
30,33,False,False,False,False,True,False,False,False
31,33,False,False,False,False,True,False,False,False
32,33,False,False,False,False,True,False,False,False
33,33,False,False,False,False,True,False,False,False
34,33,False,False,False,False,True,False,False,False
35,33,False,False,False,False,True,False,False,False
36,33,False,False,False,False,True,False,False,False
37,33,False,False,False,False,True,False,False,False
38,33,False,False,False,False,True,False,False,False
39,33,False,False,False,False,True,False,False,False
40,33,False,False,False,False,True,False,False,False
41,33,False,False,False,False,True,False,False,False
42,33,False,False,False,False,True,False,False,False
43,33,False,False,False,False,True,False,False,False
44,33,False,False,False,False,True,False,False,False
45,33,False,False,False,False,True,False,False,False
46,33,False,False,False,False,True,False,False,False
47,33,False,False,False,False,True,False,False,False
48,33,False,False,False,False,True,False,False,False
49,33,False,False,False,False,True,False,False,False
0,34,False,False,True,True,False,False,False,False
1,34,True,True,False,False,False,False,False,False
2,34,False,False,True,True,False,False,False,False
3,34,False,False,True,False,False,False,False,False
4,34,True,False,True,False,False,False,False,False
5,34,True,False,True,False,False,False,False,False
6,34,False,True,True,False,False,False,False,False
7,34,False,False,True,True,False,False,False,False
8,34,True,False,True,False,False,False,False,False
9,34,True,True,False,False,False,False,False,False
10,34,False,False,False,False,True,False,False,False
11,34,False,False,True,True,False,False,False,False
12,34,True,True,False,False,False,False,False,False
13,34,False,False,False,False,True,False,False,False
14,34,False,False,False,False,True,False,False,False
15,34,False,False,False,False,True,False,False,False
16,34,False,False,False,False,True,False,False,False
17,34,False,False,False,False,True,False,False,False
18,34,False,False,False,False,True,False,False,False
19,34,False,False,False,False,True,False,False,False
20,34,False,False,False,False,True,False,False,False
21,34,False,False,False,False,True,False,False,False
22,34,False,False,False,False,True,False,False,False
23,34,False,False,False,False,True,False,False,False
24,34,False,False,False,False,True,False,False,False
25,34,False,False,False,False,True,False,False,False
26,34,False,False,False,False,True,False,False,False
27,34,False,False,False,False,True,False,False,False
28,34,False,False,False,False,True,False,False,False
29,34,False,False,False,False,True,False,False,False
30,34,False,False,False,False,True,False,False,False
31,34,False,False,False,False,True,False,False,False
32,34,False,False,False,False,True,False,False,False
33,34,False,False,False,False,True,False,False,False
34,34,False,False,False,False,True,False,False,False
35,34,False,False,False,False,True,False,False,False
36,34,False,False,False,False,True,False,False,False
37,34,False,False,False,False,True,False,False,False
38,34,False,False,False,False,True,False,False,False
39,34,False,False,False,False,True,False,False,False
40,34,False,False,False,False,True,False,False,False
41,34,False,False,False,False,True,False,False,False
42,34,False,False,False,False,True,False,False,False
43,34,False,False,False,False,True,False,False,False
44,34,False,False,False,False,True,False,False,False
45,34,False,False,False,False,True,False,False,False
46,34,False,False,False,False,True,False,False,False
47,34,False,False,False,False,True,False,False,False
48,34,False,False,False,False,True,False,False,False
49,34,False,False,False,False,True,False,False,False
0,35,False,False,False,False,True,False,False,False
1,35,False,True,False,True,False,False,False,False
2,35,True,False,False,True,False,False,False,False
3,35,True,False,True,False,False,False,False,False
4,35,True,True,False,False,False,False,False,False
5,35,False,False,False,False,True,False,False,False
6,35,False,False,False,False,True,False,False,False
7,35,False,False,False,False,True,False,False,False
8,35,False,False,False,False,True,False,False,False
9,35,False,False,True,True,False,False,False,False
10,35,True,True,False,False,False,False,False,False
11,35,False,False,False,False,True,False,False,False
12,35,False,True,False,True,False,False,False,False
13,35,False,False,False,False,True,False,False,False
14,35,False,False,False,False,True,False,False,False
15,35,False,False,False,False,True,False,False,False
16,35,False,False,False,False,True,False,False,False
17,35,False,False,False,False,True,False,False,False
18,35,False,False,False,False,True,False,False,False
19,35,False,False,False,False,True,False,False,False
20,35,False,False,False,False,True,False,False,False
21,35,False,False,False,False,True,False,False,False
22,35,False,False,False,False,True,False,False,False
23,35,False,False,False,False,True,False,False,False
24,35,False,False,False,False,True,False,False,False
25,35,False,False,False,False,True,False,False,False
26,35,False,False,False,False,True,False,False,False
27,35,False,False,False,False,True,False,False,False
28,35,False,False,False,False,True,False,False,False
29,35,False,False,False,False,True,False,False,False
30,35,False,False,False,False,True,False,False,False
31,35,False,False,False,False,True,False,False,False
32,35,False,False,False,False,True,False,False,False
33,35,False,False,False,False,True,False,False,False
34,35,False,False,False,False,True,False,False,False
35,35,False,False,False,False,True,False,False,False
36,35,False,False,False,False,True,False,False,False
37,35,False,False,False,False,True,False,False,False
38,35,False,False,False,False,True,False,False,False
39,35,False,False,False,False,True,False,False,False
40,35,False,False,False,False,True,False,False,False
41,35,False,False,False,False,True,False,False,False
42,35,False,False,False,False,True,False,False,False
43,35,False,False,False,False,True,False,False,False
44,35,False,False,False,False,True,False,False,False
45,35,False,False,False,False,True,False,False,False
46,35,False,False,False,False,True,False,False,False
47,35,False,False,False,False,True,False,False,False
48,35,False,False,False,False,True,False,False,False
49,35,False,False,False,False,True,False,False,False
0,36,False,False,False,False,True,False,False,False
1,36,False,True,False,True,False,False,False,False
2,36,False,False,True,True,False,False,False,False
3,36,True,True,True,False,False,False,False,False
4,36,False,True,False,True,False,False,False,False
5,36,False,False,False,False,True,False,False,False
6,36,False,False,False,False,True,False,False,False
7,36,False,False,False,False,True,False,False,False
8,36,False,False,False,False,True,False,False,False
9,36,False,False,False,False,True,False,False,False
10,36,False,True,False,True,False,False,False,False
11,36,False,False,False,False,True,False,False,False
12,36,False,True,False,True,False,False,False,False
13,36,False,False,False,False,True,False,False,False
14,36,False,False,False,False,True,False,False,False
15,36,False,False,False,False,True,False,False,False
16,36,False,False,False,False,True,False,False,False
17,36,False,False,False,False,True,False,False,False
18,36,False,False,False,False,True,False,False,False
19,36,False,False,False,False,True,False,False,False
20,36,False,False,False,False,True,False,False,False
21,36,False,False,False,False,True,False,False,False
22,36,False,False,False,False,True,False,False,False
23,36,False,False,False,False,True,False,False,False
24,36,False,False,False,False,True,False,False,False
25,36,False,False,False,False,True,False,False,False
26,36,False,False,False,False,True,False,False,False
27,36,False,False,False,False,True,False,False,False
28,36,False,False,False,False,True,False,False,False
29,36,False,False,False,False,True,False,False,False
30,36,False,False,False,False,True,False,False,False
31,36,False,False,False,False,True,False,False,False
32,36,False,False,False,False,True,False,False,False
33,36,False,False,False,False,True,False,False,False
34,36,False,False,False,False,True,False,False,False
35,36,False,False,False,False,True,False,False,False
36,36,False,False,False,False,True,False,False,False
37,36,False,False,False,False,True,False,False,False
38,36,False,False,False,False,True,False,False,False
39,36,False,False,False,False,True,False,False,False
40,36,False,False,False,False,True,False,False,False
41,36,False,False,False,False,True,False,False,False
42,36,False,False,False,False,True,False,False,False
43,36,False,False,False,False,True,False,False,False
44,36,False,False,False,False,True,False,False,False
45,36,False,False,False,False,True,False,False,False
46,36,False,False,False,False,True,False,False,False
47,36,False,False,False,False,True,False,False,False
48,36,False,False,False,False,True,False,False,False
49,36,False,False,False,False,True,False,False,False
0,37,False,False,False,False,True,False,False,False
1,37,False,False,True,True,False,False,False,False
2,37,True,True,False,False,False,False,False,False
3,37,True,False,False,True,False,False,False,False
4,37,False,True,True,False,False,False,False,False
5,37,False,False,False,False,True,False,False,False
6,37,False,False,False,False,True,False,False,False
7,37,False,False,False,False,True,False,False,False
8,37,False,False,False,False,True,False,False,False
9,37,False,False,False,False,True,False,False,False
10,37,False,True,False,True,False,False,False,False
11,37,False,False,False,False,True,False,False,False
12,37,False,False,True,True,False,False,False,False
13,37,True,False,True,False,False,False,False,False
14,37,True,True,False,False,False,False,False,False
15,37,False,False,False,False,True,False,False,False
16,37,False,False,False,False,True,False,False,False
17,37,False,False,False,False,True,False,False,False
18,37,False,False,False,False,True,False,False,False
19,37,False,False,False,False,True,False,False,False
20,37,False,False,False,False,True,False,False,False
21,37,False,False,False,False,True,False,False,False
22,37,False,False,False,False,True,False,False,False
23,37,False,False,False,False,True,False,False,False
24,37,False,False,False,False,True,False,False,False
25,37,False,False,False,False,True,False,False,False
26,37,False,False,False,False,True,False,False,False
27,37,False,False,False,False,True,False,False,False
28,37,False,False,False,False,True,False,False,False
29,37,False,False,False,False,True,False,False,False
30,37,False,False,False,False,True,False,False,False
31,37,False,False,False,False,True,False,False,False
32,37,False,False,False,False,True,False,False,False
33,37,False,False,False,False,True,False,False,False
34,37,False,False,False,False,True,False,False,False
35,37,False,False,False,False,True,False,False,False
36,37,False,False,False,False,True,False,False,False
37,37,False,False,False,False,True,False,False,False
38,37,False,False,False,False,True,False,False,False
39,37,False,False,False,False,True,False,False,False
40,37,False,False,False,False,True,False,False,False
41,37,False,False,False,False,True,False,False,False
42,37,False,False,False,False,True,False,False,False
43,37,False,False,False,False,True,False,False,False
44,37,False,False,False,False,True,False,False,False
45,37,False,False,False,False,True,False,False,False
46,37,False,False,False,False,True,False,False,False
47,37,False,False,False,False,True,False,False,False
48,37,False,False,False,False,True,False,False,False
49,37,False,False,False,False,True,False,False,False
0,38,True,False,False,True,False,False,False,False
1,38,True,False,True,False,False,False,False,False
2,38,False,True,True,False,False,False,False,False
3,38,False,False,True,True,False,False,False,False
4,38,True,True,False,False,False,False,False,False
5,38,False,False,False,False,True,False,False,False
6,38,False,False,False,False,True,False,False,False
7,38,False,False,False,False,True,False,False,False
8,38,False,False,False,False,True,False,False,False
9,38,True,False,False,True,False,False,False,False
10,38,False,True,True,False,False,False,False,False
11,38,False,False,False,False,True,False,False,False
12,38,False,False,False,False,True,False,False,False
13,38,False,False,False,False,True,False,False,False
14,38,False,False,True,True,False,False,False,False
15,38,True,True,False,False,False,False,False,False
16,38,False,False,False,False,True,False,False,False
17,38,False,False,False,False,True,False,False,False
18,38,False,False,False,False,True,False,False,False
19,38,False,False,False,False,True,False,False,False
20,38,False,False,False,False,True,False,False,False
21,38,False,False,False,False,True,False,False,False
22,38,True,False,False,True,False,False,False,False
23,38,True,False,True,False,False,False,False,False
24,38,True,False,True,False,False,False,False,False
25,38,True,True,False,False,False,False,False,False
26,38,False,False,False,False,True,False,False,False
27,38,False,False,False,False,True,False,False,False
28,38,False,False,False,False,True,False,False,False
29,38,False,False,False,False,True,False,False,False
30,38,False,False,False,False,True,False,False,False
31,38,False,False,False,False,True,False,False,False
32,38,False,False,False,False,True,False,False,False
33,38,False,False,False,False,True,False,False,False
34,38,False,False,False,False,True,False,False,False
35,38,False,False,False,False,True,False,False,False
36,38,False,False,False,False,True,False,False,False
37,38,False,False,False,False,True,False,False,False
38,38,False,False,False,False,True,False,False,False
39,38,False,False,False,False,True,False,False,False
40,38,False,False,False,False,True,False,False,False
41,38,False,False,False,False,True,False,False,False
42,38,False,False,False,False,True,False,False,False
43,38,False,False,False,False,True,False,False,False
44,38,False,False,False,False,True,False,False,False
45,38,False,False,False,False,True,False,False,False
46,38,False,False,False,False,True,False,False,False
47,38,False,False,False,False,True,False,False,False
48,38,False,False,False,False,True,False,False,False
49,38,False,False,False,False,True,False,False,False
0,39,False,False,True,True,False,False,False,False
1,39,True,True,False,False,False,False,False,False
2,39,False,False,False,False,True,False,False,False
3,39,True,False,False,True,False,False,False,False
4,39,False,False,True,False,False,False,False,False
5,39,True,True,False,False,False,False,False,False
6,39,True,False,False,True,False,False,False,False
7,39,True,True,False,False,False,False,False,False
8,39,False,False,False,False,True,False,False,False
9,39,False,True,False,True,False,False,False,False
10,39,False,False,False,False,True,False,False,False
11,39,True,False,False,True,False,False,False,False
12,39,True,True,False,False,False,False,False,False
13,39,False,False,False,False,True,False,False,False
14,39,True,False,False,True,False,False,False,False
15,39,False,True,True,False,False,False,False,False
16,39,False,False,False,False,True,False,False,False
17,39,False,False,False,False,True,False,False,False
18,39,False,False,False,False,True,False,False,False
19,39,False,False,False,False,True,False,False,False
20,39,False,False,False,False,True,False,False,False
21,39,False,False,False,False,True,False,False,False
22,39,False,False,True,True,False,False,False,False
23,39,True,False,True,False,False,False,False,False
24,39,True,True,False,False,False,False,False,False
25,39,False,False,True,True,False,False,False,False
26,39,True,False,True,False,False,False,False,False
27,39,True,True,False,False,False,False,False,False
28,39,False,False,False,False,True,False,False,False
29,39,False,False,False,False,True,False,False,False
30,39,False,False,False,False,True,False,False,False
31,39,False,False,False,False,True,False,False,False
32,39,False,False,False,False,True,False,False,False
33,39,False,False,False,False,True,False,False,False
34,39,False,False,False,False,True,False,False,False
35,39,False,False,False,False,True,False,False,False
36,39,False,False,False,False,True,False,False,False
37,39,False,False,False,False,True,False,False,False
38,39,False,False,False,False,True,False,False,False
39,39,False,False,False,False,True,False,False,False
40,39,False,False,False,False,True,False,False,False
41,39,False,False,False,False,True,False,False,False
42,39,False,False,False,False,True,False,False,False
43,39,False,False,False,False,True,False,False,False
44,39,False,False,False,False,True,False,False,False
45,39,False,False,False,False,True,False,False,False
46,39,False,False,False,False,True,False,False,False
47,39,False,False,False,False,True,False,False,False
48,39,False,False,False,False,True,False,False,False
49,39,False,False,False,False,True,False,False,False
0,40,True,True,False,True,False,False,False,False
1,40,False,False,False,True,False,False,False,False
2,40,True,True,False,False,False,False,False,False
3,40,False,True,False,True,False,False,False,False
4,40,True,False,False,True,False,False,False,False
5,40,False,True,True,False,False,False,False,False
6,40,False,True,False,True,False,False,False,False
7,40,False,False,True,True,False,False,False,False
8,40,True,True,False,False,False,False,False,False
9,40,False,True,False,True,False,False,False,False
10,40,True,False,False,True,False,False,False,False
11,40,False,True,True,False,False,False,False,False
12,40,False,False,True,True,False,False,False,False
13,40,True,False,True,False,False,False,False,False
14,40,False,True,True,False,False,False,False,False
15,40,False,False,False,False,True,False,False,False
16,40,False,False,False,False,True,False,False,False
17,40,False,False,False,False,True,False,False,False
18,40,False,False,False,False,True,False,False,False
19,40,False,False,False,False,True,False,False,False
20,40,False,False,False,False,True,False,False,False
21,40,False,False,False,False,True,False,False,False
22,40,True,False,False,True,False,False,False,False
23,40,True,True,True,False,False,False,False,False
24,40,False,False,True,True,False,False,False,False
25,40,True,False,True,False,False,False,False,False
26,40,True,True,False,False,False,False,False,False
27,40,False,True,False,True,False,False,False,False
28,40,False,False,False,False,True,False,False,False
29,40,False,False,False,False,True,False,False,False
30,40,False,False,False,False,True,False,False,False
31,40,False,False,False,False,True,False,False,False
32,40,False,False,False,False,True,False,False,False
33,40,False,False,False,False,True,False,False,False
34,40,False,False,False,False,True,False,False,False
35,40,False,False,False,False,True,False,False,False
36,40,False,False,False,False,True,False,False,False
37,40,False,False,False,False,True,False,False,False
38,40,False,False,False,False,True,False,False,False
39,40,False,False,False,False,True,False,False,False
40,40,False,False,False,False,True,False,False,False
41,40,False,False,False,False,True,False,False,False
42,40,False,False,False,False,True,False,False,False
43,40,False,False,False,False,True,False,False,False
44,40,False,False,False,False,True,False,False,False
45,40,False,False,False,False,True,False,False,False
46,40,False,False,False,False,True,False,False,False
47,40,False,False,False,False,True,False,False,False
48,40,False,False,False,False,True,False,False,False
49,40,False,False,False,False,True,False,False,False
0,41,False,True,False,True,False,False,False,False
1,41,False,True,True,True,False,False,False,False
2,41,False,True,False,True,False,False,False,False
3,41,False,True,True,True,False,False,False,False
4,41,False,False,True,True,False,False,False,False
5,41,True,True,False,False,False,False,False,False
6,41,False,False,True,True,False,False,False,False
7,41,True,True,False,False,False,False,False,False
8,41,False,False,True,True,False,False,False,False
9,41,False,True,True,False,False,False,False,False
10,41,False,True,False,True,False,False,False,False
11,41,True,False,False,True,False,False,False,False
12,41,True,True,False,False,False,False,False,False
13,41,True,False,False,True,False,False,False,False
14,41,True,True,False,False,False,False,False,False
15,41,False,False,False,False,True,False,False,False
16,41,False,False,False,False,True,False,False,False
17,41,False,False,False,False,True,False,False,False
18,41,False,False,False,False,True,False,False,False
19,41,False,False,False,False,True,False,False,False
20,41,False,False,False,False,True,False,False,False
21,41,False,False,False,False,True,False,False,False
22,41,False,False,True,True,False,False,False,False
23,41,True,False,False,False,False,False,False,False
24,41,True,True,False,False,False,False,False,False
25,41,True,True,False,True,False,False,False,False
26,41,False,True,False,True,False,False,False,False
27,41,False,False,True,True,False,False,False,False
28,41,True,False,True,False,False,False,False,False
29,41,True,True,False,False,False,False,False,False
30,41,False,False,False,False,True,False,False,False
31,41,False,False,False,False,True,False,False,False
32,41,False,False,False,False,True,False,False,False
33,41,False,False,False,False,True,False,False,False
34,41,False,False,False,False,True,False,False,False
35,41,False,False,False,False,True,False,False,False
36,41,False,False,False,False,True,False,False,False
37,41,False,False,False,False,True,False,False,False
38,41,False,False,False,False,True,False,False,False
39,41,False,False,False,False,True,False,False,False
40,41,False,False,False,False,True,False,False,False
41,41,False,False,False,False,True,False,False,False
